"Soort misdrijf";"Perioden";"Wijken en buurten";"Geregistreerde misdrijven (aantal)"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Noorderstrook-West";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Noorderstrook-West";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Noorderstrook-West";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Noorderstrook-Oost";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Noorderstrook-Oost";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Noorderstrook-Oost";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Noorderstrook-Oost";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Noorderstrook-Oost";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Zunderdorp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Zunderdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Zunderdorp";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Zunderdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Zunderdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Schellingwoude-West";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Schellingwoude-West";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Schellingwoude-West";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Schellingwoude-West";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Schellingwoude-West";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Schellingwoude-Oost";"       7"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Schellingwoude-Oost";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Schellingwoude-Oost";"       7"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Schellingwoude-Oost";"       6"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Schellingwoude-Oost";"      10"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Schellingwoude-Noord";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Schellingwoude-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Schellingwoude-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Schellingwoude-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Schellingwoude-Noord";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Zwarte Gouw";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Zwarte Gouw";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Zwarte Gouw";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Zwarte Gouw";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Zwarte Gouw";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Holysloot";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Holysloot";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Holysloot";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Holysloot";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Holysloot";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Ransdorp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Ransdorp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Ransdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Ransdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Ransdorp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Durgerdam";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Durgerdam";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Durgerdam";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Durgerdam";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Durgerdam";"       6"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Driemond";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Driemond";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Driemond";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Driemond";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Driemond";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Landelijk gebied Driemond";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Landelijk gebied Driemond";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Landelijk gebied Driemond";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Landelijk gebied Driemond";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Landelijk gebied Driemond";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Dorp Driemond";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Dorp Driemond";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Dorp Driemond";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Dorp Driemond";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Dorp Driemond";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Bloemendalerpolder";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Bloemendalerpolder";"      19"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Bloemendalerpolder";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Bloemendalerpolder";"       9"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Bloemendalerpolder";"      18"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weespersluis-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weespersluis-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weespersluis-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weespersluis-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weespersluis-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Waterrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Waterrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Waterrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Waterrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Waterrijk";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Lanenrijk";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Lanenrijk";"       7"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Lanenrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Lanenrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Lanenrijk";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Vechtrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Vechtrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Vechtrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Vechtrijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Vechtrijk";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Leeuwenveld";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Leeuwenveld";"      12"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Leeuwenveld";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Leeuwenveld";"       8"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Leeuwenveld";"      12"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Bedrijventerrein Nijverheidslaan";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Bedrijventerrein Nijverheidslaan";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Bedrijventerrein Nijverheidslaan";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Bedrijventerrein Nijverheidslaan";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Bedrijventerrein Nijverheidslaan";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp-Noordwest";"      70"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp-Noordwest";"      55"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp-Noordwest";"      44"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp-Noordwest";"      70"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp-Noordwest";"      87"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Bedrijventerrein-Noord Weesp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Bedrijventerrein-Noord Weesp";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Bedrijventerrein-Noord Weesp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Bedrijventerrein-Noord Weesp";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Bedrijventerrein-Noord Weesp";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Hogewey-Noord";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Hogewey-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Hogewey-Noord";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Hogewey-Noord";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Hogewey-Noord";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Hogewey-Midden";"       8"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Hogewey-Midden";"       7"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Hogewey-Midden";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Hogewey-Midden";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Hogewey-Midden";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Hogewey-Zuid";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Hogewey-Zuid";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Hogewey-Zuid";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Hogewey-Zuid";"       6"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Hogewey-Zuid";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp Dichtersbuurt";"      50"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp Dichtersbuurt";"      41"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp Dichtersbuurt";"      35"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp Dichtersbuurt";"      56"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp Dichtersbuurt";"      71"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp Schildersbuurt";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp Schildersbuurt";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp Schildersbuurt";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp Schildersbuurt";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp Schildersbuurt";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp Binnenstad/Zuid";"      22"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp Binnenstad/Zuid";"      25"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp Binnenstad/Zuid";"      47"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp Binnenstad/Zuid";"      30"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp Binnenstad/Zuid";"      26"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Herensingelkwartier";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Herensingelkwartier";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Herensingelkwartier";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Herensingelkwartier";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Herensingelkwartier";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Bedrijventerrein Van Houten";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Bedrijventerrein Van Houten";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Bedrijventerrein Van Houten";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Bedrijventerrein Van Houten";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Bedrijventerrein Van Houten";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp Centrum";"      15"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp Centrum";"      22"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp Centrum";"      39"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp Centrum";"      20"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp Centrum";"      16"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp-Zuid I";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp-Zuid I";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp-Zuid I";"       4"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp-Zuid I";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp-Zuid I";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Weesp-Zuid II";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Weesp-Zuid II";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Weesp-Zuid II";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Weesp-Zuid II";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Weesp-Zuid II";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"De Klomp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"De Klomp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"De Klomp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"De Klomp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"De Klomp";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Aetsveld/Oostelijke Vechtoever";"       7"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Aetsveld/Oostelijke Vechtoever";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Aetsveld/Oostelijke Vechtoever";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Aetsveld/Oostelijke Vechtoever";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Aetsveld/Oostelijke Vechtoever";"       6"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Aetsveldsepolder";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Aetsveldsepolder";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Aetsveldsepolder";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Aetsveldsepolder";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Aetsveldsepolder";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Aetsveld-Zuid";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Aetsveld-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Aetsveld-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Aetsveld-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Aetsveld-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Aetsveld-Noord";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Aetsveld-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Aetsveld-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Aetsveld-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Aetsveld-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Oostelijke Vechtoever";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Oostelijke Vechtoever";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Oostelijke Vechtoever";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Oostelijke Vechtoever";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Oostelijke Vechtoever";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstel III/Bullewijk";"      69"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstel III/Bullewijk";"      54"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstel III/Bullewijk";"     101"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstel III/Bullewijk";"      97"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amstel III/Bullewijk";"     163"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Hoofdcentrum-Zuidoost";"      32"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Hoofdcentrum-Zuidoost";"      18"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Hoofdcentrum-Zuidoost";"      29"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Hoofdcentrum-Zuidoost";"      34"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Hoofdcentrum-Zuidoost";"      62"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstel III deel C/D-Noord";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstel III deel C/D-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstel III deel C/D-Noord";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstel III deel C/D-Noord";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amstel III deel C/D-Noord";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstel III deel A/B-Noord";"      14"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstel III deel A/B-Noord";"       6"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstel III deel A/B-Noord";"      21"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstel III deel A/B-Noord";"      21"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amstel III deel A/B-Noord";"      60"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstel III deel C/D-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstel III deel C/D-Zuid";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstel III deel C/D-Zuid";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstel III deel C/D-Zuid";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amstel III deel C/D-Zuid";"       3"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amstel III deel A/B-Zuid";"       5"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amstel III deel A/B-Zuid";"      10"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amstel III deel A/B-Zuid";"      15"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amstel III deel A/B-Zuid";"      10"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amstel III deel A/B-Zuid";"      15"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"AMC";"      15"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"AMC";"      19"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"AMC";"      32"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"AMC";"      30"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"AMC";"      16"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Hoge Dijk";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Hoge Dijk";"       0"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Hoge Dijk";"       1"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Hoge Dijk";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Hoge Dijk";"       2"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Venserpolder";"      44"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Venserpolder";"      32"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Venserpolder";"      48"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Venserpolder";"      52"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Venserpolder";"      49"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Venserpolder-West";"      30"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Venserpolder-West";"      19"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Venserpolder-West";"      36"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Venserpolder-West";"      32"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Venserpolder-West";"      36"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Venserpolder-Oost";"      14"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Venserpolder-Oost";"      13"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Venserpolder-Oost";"      12"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Venserpolder-Oost";"      20"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Venserpolder-Oost";"      13"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"Amsterdamse Poort e.o.";"     159"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"Amsterdamse Poort e.o.";"     122"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"Amsterdamse Poort e.o.";"     146"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2023";"Amsterdamse Poort e.o.";"     155"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2024";"Amsterdamse Poort e.o.";"     247"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2020";"D-buurt";"      35"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2021";"D-buurt";"      27"
"1.2.3 Diefstal van brom-, snor-, fietsen";"2022";"D-buurt";"      34"
